date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members
2023-04-21,0.4521823669157822,0.5376397509447167,0.02773944864176874,0.055964570096811404,0.9,-0.006152739409168384,0.034267378963858786,-0.20829538040719153,0.14190344507224556,16.770000457763672,-1.4548852839309332,1.0,0.775,0.5977679394414748,0.5786486669006013,0.7480160328627559,-0.019119272540873422,-0.19635133309939867,10.0
2023-04-28,0.4321585807112365,0.5234857637562508,0.04385978085706038,0.06543106759127996,0.9,0.018793031132757765,0.031465860527806644,-0.19341685084323557,0.16754474935246463,15.779999732971191,-1.7439303108808362,1.0,0.775,0.6043213250806926,0.5645602808588175,0.724437975206547,-0.0397610442218751,-0.21043971914118254,10.0
2023-05-05,0.37457550828126895,0.49306693432415793,0.031783961665384636,0.0638484170014184,0.8,0.0010231259744171162,0.022062517158480954,-0.19259161467280617,0.17226794437848625,17.190000534057617,-1.0909659003771177,1.0,0.8,0.589217049191832,0.5703738883717115,0.749144204842696,-0.018843160820120497,-0.2296261116282885,10.0
2023-05-12,0.3321174202135925,0.4722951251335123,0.04474041150124791,0.06136253544829745,0.8,0.006627718290125761,0.01836024996600827,-0.18724033934977224,0.15884853914345598,17.030000686645508,-1.0259422704749097,1.0,0.825,0.6403061192490799,0.5815084039821914,0.7334071779457317,-0.058797715266888484,-0.24349159601780856,10.0
2023-05-19,0.37638350844347684,0.446462663863107,0.033136418802786595,0.0610015324463841,1.0,0.03531958688898573,0.06396217445677377,-0.15853400389557393,0.17002418368161923,16.809999465942383,-0.9938936435869458,1.0,0.825,0.6437495564817437,0.5831311256346234,0.7325999339463204,-0.060618430847120264,-0.24186887436537652,10.0
2023-05-26,0.4001088476813254,0.4456153056154967,0.08768353886915915,0.14799061136236785,1.0,0.03533330211474017,0.08756032566174254,-0.12880223163593552,0.17547885740378827,17.950000762939453,-0.48443349870832986,1.0,0.85,0.7059420747393877,0.621740781005826,0.817982490624205,-0.08420129373356178,-0.228259218994174,10.0
2023-06-02,0.37046460309568263,0.4314378267446944,0.047607891588932104,0.12307730213758242,1.0,0.04394798259999333,0.11774710093253904,-0.11317355083556424,0.168753097402232,14.600000381469727,-1.6354908341232393,1.0,0.9,0.7249859361394925,0.6382913539987796,0.8362302053165697,-0.0866945821407129,-0.26170864600122046,10.0
2023-06-09,0.4767692060281205,0.4180020427061283,0.032569072011032915,0.11574069816289563,1.0,-0.0004228101991545774,0.09029968236062524,-0.11354851010315103,0.1712125470799766,13.829999923706055,-1.6168058327601955,1.0,0.95,0.7177532223317915,0.6235204249855439,0.7990844239765017,-0.09423279734624757,-0.326479575014456,10.0
2023-06-16,0.47334076194552865,0.39907870131521633,0.042612824751577384,0.14057155251830664,1.0,0.03788420775569756,0.11116815267219615,-0.07996599769455126,0.17844890867382862,13.539999961853027,-1.7789951444723326,1.0,0.975,0.7634566616286605,0.6181833886479612,0.773549030509249,-0.14527327298069936,-0.3568166113520388,10.0
2023-06-23,0.4894036733799641,0.40191958670758,0.04172790658577158,0.12182172570625983,1.0,-0.019507208878095206,0.08902471365601872,-0.09220057574941243,0.181575666228396,13.4399995803833,-1.715817777784732,1.0,0.975,0.7620547052473959,0.6180571877425676,0.7844143345451648,-0.14399751750482837,-0.3569428122574324,10.0
