date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members,vix_spike,corr_jump,breadth_break,dd_break,vol_spike,rel_break,breadth_recovery,corr_normalization,reclaim_ema,rel_recovery,ret_recovery,stress_events,recovery_events,stress_intensity,recovery_intensity,intensity_spread,fold
2017-03-24,0.5333813444155381,0.2968468230939135,0.017567093001458697,0.03875459245828852,1.0,-0.008049308090360863,0.006858725712683755,-0.009071251882257325,0.08127084079094771,12.960000038146973,1.6930844390277078,1.0,1.0,0.6847426876123366,0.5687464495451413,0.6763851975548549,-0.11599623806719528,-0.4312535504548587,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.92632548387426,18.186418001818865,-15.260092517944605,1
2017-03-31,0.4099207049317826,0.24922927543429235,0.0193365777387836,0.03097824323421602,0.9,0.013396503343129806,0.014339561780729149,-0.0006790846095910963,0.07293845267933606,12.369999885559082,0.9526935695977014,1.0,1.0,0.6901057546867037,0.5671872902015134,0.6668300959892596,-0.12291846448519028,-0.43281270979848663,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.918379974728274,17.624298412701577,-14.705918437973303,1
2017-04-07,0.39019207964239877,0.2535513273199645,0.031052040352298714,0.029690348797291027,0.9,-0.003097279540746234,0.010734161355047345,-0.00407529256513417,0.07375974764019638,12.869999885559082,1.7898487726972114,1.0,1.0,0.6782242038091464,0.5548682221580139,0.6285630425599905,-0.12335598165113248,-0.4451317778419861,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.9120235674114854,17.17460274140775,-14.262579173996265,1
2017-04-21,0.3661787995559192,0.30298871926140086,0.020045633086708876,0.04247223702127053,0.9,0.0165643810708469,0.014308691481654812,-0.0002262176830790663,0.05938555395988151,14.630000114440918,1.9212690907774421,1.0,1.0,0.6699823266743803,0.5482114592004815,0.633915542875844,-0.12177086747389876,-0.45178854079951847,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.9069384415580544,16.814846204372685,-13.90790776281463,1
2017-04-28,0.4060845787804729,0.29607306827179614,0.022088360947789366,0.03931376752479832,0.9,0.025875448300922255,0.028280184563791222,0.0,0.0726642110522778,10.819999694824219,-1.0399929601055324,1.0,1.0,0.6851831822381615,0.5383441752696334,0.6064017239691858,-0.14683900696852814,-0.4616558247303666,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.9028703408753094,16.527040974744637,-13.624170633869326,1
2017-05-05,0.41653278231874086,0.3359935360543842,0.08006503887090173,0.11022634666548929,0.8,0.011397416052298492,0.04220650377926627,0.0,0.07589911072746633,10.569999694824219,-1.0959205663016158,1.0,1.0,0.6879257623822976,0.5210000732688848,0.542642261805023,-0.16692568911341288,-0.47899992673111524,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.8996158603291136,17.096796791042195,-14.197180930713081,1
2017-05-12,0.266740153653714,0.3168077823626177,0.0715936496152247,0.10591857790066904,0.9,0.007706890478997863,0.0586614966631005,0.0,0.06834725892458668,10.399999618530273,-1.101618116879189,1.0,1.0,0.7044625190653389,0.538637160246531,0.5875682293941823,-0.1658253588188079,-0.46136283975346903,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.8970122758921573,15.952601444080242,-13.055589168188085,1
2017-05-19,0.4747705240029459,0.4304659798083789,0.024938990818896976,0.11640053469651883,0.9,-0.005483280538641333,0.03959584882919365,-0.012748975061818713,0.11568100649728524,12.039999961853027,-0.02994352803973657,1.0,1.0,0.7078323979397707,0.5545628368966259,0.5995099333438035,-0.15326956104314482,-0.4454371631033741,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.894929408342592,15.83724516651068,-12.942315758168089,1
2017-05-26,0.5078441483507466,0.43091432667824664,0.02428459160123217,0.12888855122619503,0.9,0.024521376402428796,0.040294984036905124,0.0,0.11181344552511445,9.8100004196167,-1.3266559485439113,1.0,1.0,0.6971172100762262,0.5431790696543043,0.5914776174232207,-0.1539381404219219,-0.4568209303456957,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.8932631143029397,15.74496014445503,-12.85169703015209,1
2017-06-02,0.5378779121350692,0.41570563827420054,0.019053404081277408,0.105133523056103,0.9,0.01766400071302421,0.04722986205747226,0.0,0.11313280096088416,9.75,-1.246502749170572,1.0,1.0,0.6915119449822786,0.5423957631033633,0.6030594042104381,-0.1491161818789153,-0.45760423689663665,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.8919300790712175,16.47113212681051,-13.579202047739292,1
2017-06-09,0.698111331552837,0.4853022528104269,0.05405911878088754,0.08026774638678245,0.9,-0.024258013575278015,0.011416201403580795,-0.025005514728271616,0.14804594745421196,10.699999809265137,-0.6022719658455056,0.0,1.0,0.7186396641248975,0.5609984417712831,0.6374907693966009,-0.15764122235361444,-0.4390015582287169,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.89086365088584,16.252069712694894,-13.361206061809053,1
2017-06-16,0.593036462000227,0.5055286421730061,0.026814496423505554,0.061191345564897796,0.9,-0.010384670015485598,0.01805211289409603,-0.03513051072473683,0.12309936604967538,10.380000114440918,-0.741978825632702,0.0,1.0,0.6767932245418729,0.5375191153026186,0.6111362938492427,-0.1392741092392542,-0.46248088469738136,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8900105083375376,15.276819781402402,-11.386809273064864,1
